EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
2016p330794|2016-05-02T09:27:27|-36.825|178.998|9.4|GNS|GNS|GNS|2016p330794|M|4.1|GNS|105 km north-east of Te Araroa
2016p338173|2016-05-05T02:57:56|-33.999|-178.110|55.2|GNS|GNS|GNS|2016p338173|M|4.5|GNS|510 km north-east of Te Araroa
2013p571478|2013-07-31T10:43:51|-36.963|178.729|12.0|GNS|GNS|GNS|2013p571478|M|4.3|GNS|80 km north-east of Te Araroa
2013p572878|2013-07-31T23:10:11|-41.558|174.387|17.1|GNS|GNS|GNS|2013p572878|M|4.8|GNS|25 km north-east of Seddon
2016p335551|2016-05-04T03:39:23|-32.245|-179.569|312.7|GNS|GNS|GNS|2016p335551|M|4.6|GNS|625 km north of Te Araroa
2020p119178|2020-02-14T02:17:17|-33.844|179.705|12.0|GNS|GNS|GNS|2020p119178|M|4.2|GNS|435 km north of Te Araroa
2020p120079|2020-02-14T10:14:50|-31.409|-177.522|135.1|GNS|GNS|GNS|2020p120079|M|4.4|GNS|785 km north-east of Te Araroa
2020p120943|2020-02-14T17:58:33|-47.553|165.569|5.0|GNS|GNS|GNS|2020p120943|M|4.1|GNS|90 km north-west of Snares Islands
2020p122292|2020-02-15T05:56:58|-35.225|178.693|233.5|GNS|GNS|GNS|2020p122292|M|4.2|GNS|265 km north of Te Araroa
2020p122880|2020-02-15T11:00:06|23.844|121.539|10.0|GNS|GNS|GNS|2020p122880|mB|5.4|GNS|8410 km north-west of Cape Reinga
2020p124355|2020-02-16T00:15:39|-32.249|179.485|397.3|GNS|GNS|GNS|2020p124355|MLv|4.3|GNS|605 km north of Te Araroa
2013p574429|2013-08-01T12:56:13|-41.750|174.318|11.7|GNS|GNS|GNS|2013p574429|M|5.0|GNS|20 km south-east of Seddon
2020p264171|2020-04-07T17:42:13|-5.519|125.710|33.0|GNS|GNS|GNS|2020p264171|M|4.3|GNS|5785 km north-west of Cape Reinga
2020p125658|2020-02-16T11:49:56|-34.293|-178.444|33.0|GNS|GNS|GNS|2020p125658|M|4.8|GNS|465 km north-east of Te Araroa
2020p126083|2020-02-16T15:35:58|-30.477|-179.976|515.9|GNS|GNS|GNS|2020p126083|M|4.5|GNS|785 km north-east of Whangarei
2016p336788|2016-05-04T14:36:27|-15.052|166.977|26.0|GNS|GNS|GNS|2016p336788|M|5.3|GNS|2220 km north of Cape Reinga
2020p127080|2020-02-17T00:28:12|-33.281|-179.209|33.0|GNS|GNS|GNS|2020p127080|Mw(mB)|6.0|GNS|530 km north-east of Te Araroa
2013p572964|2013-07-31T23:55:39|-41.554|174.393|17.8|GNS|GNS|GNS|2013p572964|M|4.2|GNS|25 km north-east of Seddon
2020p128344|2020-02-17T11:39:38|-27.669|-177.884|484.0|GNS|GNS|GNS|2020p128344|mB|4.0|GNS|1155 km north-east of Whangarei
2013p575071|2013-08-01T18:38:13|-41.553|174.392|18.7|GNS|GNS|GNS|2013p575071|M|4.5|GNS|25 km north-east of Seddon
2013p573231|2013-08-01T02:12:25|-28.778|-177.181|296.9|GNS|GNS|GNS|2013p573231|M|4.0|GNS|1065 km north-east of Te Araroa
2017p848124|2017-11-10T19:20:38|-37.437|177.400|9.1|GNS|GNS|GNS|2017p848124|M|4.1|GNS|40 km north-west of Te Kaha
2016p343755|2016-05-07T04:29:42|-21.293|-174.926|200.9|GNS|GNS|GNS|2016p343755|M|4.2|GNS|1895 km north-east of Cape Reinga
2016p344824|2016-05-07T13:59:00|-17.904|-175.655|593.8|GNS|GNS|GNS|2016p344824|M|4.4|GNS|2165 km north-east of Cape Reinga
2013p580803|2013-08-03T21:29:12|-24.279|-178.806|416.1|GNS|GNS|GNS|2013p580803|M|4.5|GNS|1390 km north-east of Cape Reinga
2013p585485|2013-08-05T15:02:53|-19.524|169.134|83.0|GNS|GNS|GNS|2013p585485|M|4.5|GNS|1685 km north of Cape Reinga
2016p340512|2016-05-05T23:44:34|-33.550|-178.179|33.0|GNS|GNS|GNS|2016p340512|M|4.9|GNS|550 km north-east of Te Araroa
2016p346533|2016-05-08T05:11:15|-30.434|-177.137|201.6|GNS|GNS|GNS|2016p346533|M|4.0|GNS|895 km north-east of Te Araroa
2020p128823|2020-02-17T15:52:29|-17.410|-173.327|135.0|GNS|GNS|GNS|2020p128823|mB|4.6|GNS|2340 km north-east of Cape Reinga
2016p340080|2016-05-05T19:52:32|-23.973|-178.496|574.1|GNS|GNS|GNS|2016p340080|M|5.1|GNS|1440 km north-east of Cape Reinga
2016p350389|2016-05-09T15:19:04|-6.670|129.630|141.0|GNS|GNS|GNS|2016p350389|M|4.5|GNS|5375 km north-west of Cape Reinga
2020p131236|2020-02-18T13:21:03|-31.511|-177.462|12.0|GNS|GNS|GNS|2020p131236|M|4.6|GNS|775 km north-east of Te Araroa
2020p131320|2020-02-18T14:06:04|-31.422|-177.393|12.0|GNS|GNS|GNS|2020p131320|M|4.6|GNS|790 km north-east of Te Araroa
2020p190220|2020-03-11T09:06:12|-19.990|-177.816|500.0|GNS|GNS|GNS|2020p190220|mB|4.8|GNS|1850 km north-east of Cape Reinga
2020p190910|2020-03-11T15:16:58|-6.968|155.457|50.0|GNS|GNS|GNS|2020p190910|mB|5.5|GNS|3515 km north-west of Cape Reinga
2020p135342|2020-02-20T01:49:37|-31.342|-178.668|373.3|GNS|GNS|GNS|2020p135342|mB|4.8|GNS|745 km north of Te Araroa
2016p347836|2016-05-08T16:41:33|-22.229|-178.732|624.4|GNS|GNS|GNS|2016p347836|M|4.7|GNS|1590 km north-east of Cape Reinga
2013p583097|2013-08-04T17:49:27|-28.331|179.397|33.0|GNS|GNS|GNS|2013p583097|M|4.8|GNS|925 km north-east of Cape Reinga
2020p216732|2020-03-21T04:34:05|-30.541|179.691|238.9|GNS|GNS|GNS|2020p216732|mB|4.4|GNS|760 km north-east of Whangarei
2016p342896|2016-05-06T20:54:10|-31.377|-179.243|368.5|GNS|GNS|GNS|2016p342896|M|4.2|GNS|725 km north of Te Araroa
2020p192798|2020-03-12T08:03:18|-8.868|110.574|88.0|GNS|GNS|GNS|2020p192798|mB|5.2|GNS|6760 km west of Milford Sound
2020p192947|2020-03-12T09:22:41|-5.867|149.148|145.0|GNS|GNS|GNS|2020p192947|Mw(mB)|4.5|GNS|3980 km north-west of Cape Reinga
2013p592457|2013-08-08T04:57:58|-20.234|-176.482|252.0|GNS|GNS|GNS|2013p592457|M|4.7|GNS|1900 km north-east of Cape Reinga
2020p218892|2020-03-21T23:44:38|-33.759|-178.846|12.0|GNS|GNS|GNS|2020p218892|mB|4.5|GNS|495 km north-east of Te Araroa
2017p848262|2017-11-10T20:33:13|-30.705|-178.047|324.9|GNS|GNS|GNS|2017p848262|M|5.5|GNS|835 km north-east of Te Araroa
2013p582897|2013-08-04T15:56:35|46.992|145.258|375.0|GNS|GNS|GNS|2013p582897|M|5.5|GNS|9425 km north of Cape Reinga
2013p582146|2013-08-04T09:24:42|-24.387|-177.384|33.0|GNS|GNS|GNS|2013p582146|mB|5.2|GNS|1470 km north-east of Cape Reinga
2020p135878|2020-02-20T06:35:29|-34.355|-178.440|147.6|GNS|GNS|GNS|2020p135878|M|5.3|GNS|460 km north-east of Te Araroa
2020p220424|2020-03-22T13:18:36|-22.392|-177.395|324.6|GNS|GNS|GNS|2020p220424|mB|4.4|GNS|1645 km north-east of Cape Reinga
2020p220677|2020-03-22T15:32:27|-16.126|-173.563|33.0|GNS|GNS|GNS|2020p220677|mB|4.7|GNS|2450 km north-east of Cape Reinga
2020p137292|2020-02-20T19:09:11|-33.693|179.923|33.0|GNS|GNS|GNS|2020p137292|MLv|4.1|GNS|455 km north of Te Araroa
2020p220839|2020-03-22T17:02:41|-34.131|-179.118|33.0|GNS|GNS|GNS|2020p220839|MLv|5.4|GNS|445 km north-east of Te Araroa
2013p586843|2013-08-06T03:09:59|-45.481|166.889|14.8|GNS|GNS|GNS|2013p586843|M|4.2|GNS|65 km west of Te Anau
2013p587696|2013-08-06T10:41:30|-22.503|173.805|10.0|GNS|GNS|GNS|2013p587696|M|5.4|GNS|1325 km north of Cape Reinga
2013p591151|2013-08-07T17:18:27|-5.479|146.028|68.0|GNS|GNS|GNS|2013p591151|M|4.4|GNS|4215 km north-west of Cape Reinga
2013p589057|2013-08-06T22:45:01|-17.775|-173.465|14.0|GNS|GNS|GNS|2013p589057|M|4.2|GNS|2300 km north-east of Cape Reinga
2020p196991|2020-03-13T21:14:30|-26.282|-178.625|500.0|GNS|GNS|GNS|2020p196991|mB|4.1|GNS|1225 km north-east of Cape Reinga
2013p588300|2013-08-06T16:05:52|-33.918|-179.724|139.4|GNS|GNS|GNS|2013p588300|M|4.4|GNS|445 km north-east of Te Araroa
2020p222232|2020-03-23T05:24:41|-34.365|-178.699|152.8|GNS|GNS|GNS|2020p222232|mB|4.4|GNS|445 km north-east of Te Araroa
2016p349487|2016-05-09T07:26:58|-36.871|177.678|76.8|GNS|GNS|GNS|2016p349487|M|4.1|GNS|95 km north of Te Kaha
2020p222375|2020-03-23T06:37:13|-14.939|167.481|106.0|GNS|GNS|GNS|2020p222375|mB|4.9|GNS|2220 km north of Cape Reinga
2016p351947|2016-05-10T05:16:41|-34.376|-178.501|33.0|GNS|GNS|GNS|2016p351947|M|4.3|GNS|455 km north-east of Te Araroa
2020p222608|2020-03-23T08:44:06|-25.686|-179.088|544.4|GNS|GNS|GNS|2020p222608|MLv|5.6|GNS|1250 km north-east of Cape Reinga
2013p591942|2013-08-08T00:22:13|-15.493|-173.170|44.0|GNS|GNS|GNS|2013p591942|M|4.7|GNS|2530 km north-east of Cape Reinga
2020p223220|2020-03-23T14:10:51|-32.994|179.889|337.6|GNS|GNS|GNS|2020p223220|M|4.6|GNS|530 km north of Te Araroa
2020p198129|2020-03-14T07:19:31|-18.154|-178.111|579.0|GNS|GNS|GNS|2020p198129|mB|5.3|GNS|2020 km north-east of Cape Reinga
2016p350267|2016-05-09T14:19:43|-21.771|-177.112|689.7|GNS|GNS|GNS|2016p350267|M|4.6|GNS|1720 km north-east of Cape Reinga
2016p363495|2016-05-14T11:49:22|-32.695|179.092|381.8|GNS|GNS|GNS|2016p363495|M|4.0|GNS|550 km north of Te Araroa
2016p350812|2016-05-09T19:12:30|-35.969|178.036|267.9|GNS|GNS|GNS|2016p350812|M|4.5|GNS|185 km north of Te Araroa
2013p593796|2013-08-08T16:52:52|-30.233|179.306|33.0|GNS|GNS|GNS|2013p593796|M|4.0|GNS|765 km north-east of Whangarei
2013p593087|2013-08-08T10:35:25|-30.695|-178.610|247.8|GNS|GNS|GNS|2013p593087|M|4.0|GNS|815 km north of Te Araroa
2013p593989|2013-08-08T18:37:22|-45.395|167.164|97.3|GNS|GNS|GNS|2013p593989|M|4.2|GNS|40 km west of Te Anau
2016p353969|2016-05-10T23:10:02|-25.604|-178.220|478.5|GNS|GNS|GNS|2016p353969|M|4.1|GNS|1310 km north-east of Cape Reinga
2020p199601|2020-03-14T20:27:48|-22.541|173.372|10.0|GNS|GNS|GNS|2020p199601|M|4.9|GNS|1315 km north of Cape Reinga
2016p355041|2016-05-11T08:45:53|-43.589|172.702|6.6|GNS|GNS|GNS|2016p355041|M|4.7|GNS|5 km south-east of Christchurch
2016p364669|2016-05-14T22:15:26|-31.766|178.359|33.0|GNS|GNS|GNS|2016p364669|M|4.2|GNS|575 km north-east of Whangarei
2016p354263|2016-05-11T01:50:10|-30.927|178.870|259.7|GNS|GNS|GNS|2016p354263|M|4.1|GNS|675 km north-east of Whangarei
2016p361582|2016-05-13T18:48:36|-23.219|-179.037|685.7|GNS|GNS|GNS|2016p361582|M|4.4|GNS|1480 km north-east of Cape Reinga
2013p596754|2013-08-09T19:08:31|-27.470|-177.906|353.1|GNS|GNS|GNS|2013p596754|M|4.0|GNS|1170 km north-east of Whangarei
2013p612778|2013-08-15T17:25:30|-17.862|-176.598|666.0|GNS|GNS|GNS|2013p612778|mB|4.6|GNS|2120 km north-east of Cape Reinga
2013p613798|2013-08-16T02:33:18|-41.726|174.078|8.4|GNS|GNS|GNS|2013p613798|M|5.0|GNS|5 km south of Seddon
2013p613824|2013-08-16T02:45:27|-41.726|174.120|5.6|GNS|GNS|GNS|2013p613824|M|5.3|GNS|5 km south-east of Seddon
2016p355601|2016-05-11T13:44:23|-38.490|176.591|88.4|GNS|GNS|GNS|2016p355601|M|5.2|GNS|10 km south-west of Murupara
2020p223939|2020-03-23T20:33:14|-25.727|-179.831|538.6|GNS|GNS|GNS|2020p223939|mB|4.9|GNS|1200 km north-east of Cape Reinga
2020p223945|2020-03-23T20:33:38|-25.279|179.702|498.0|GNS|GNS|GNS|2020p223945|mB|5.2|GNS|1215 km north-east of Cape Reinga
2020p201619|2020-03-15T14:22:37|-37.576|177.529|73.2|GNS|GNS|GNS|2020p201619|M|5.0|GNS|20 km north-west of Te Kaha
2016p356297|2016-05-11T19:55:18|-40.917|175.423|27.3|GNS|GNS|GNS|2016p356297|M|5.2|GNS|15 km west of Masterton
2016p356222|2016-05-11T19:15:32|-40.917|175.424|27.6|GNS|GNS|GNS|2016p356222|M|4.7|GNS|15 km west of Masterton
2020p138578|2020-02-21T06:32:23|-28.291|-176.176|335.9|GNS|GNS|GNS|2020p138578|mB|4.3|GNS|1150 km north-east of Te Araroa
2020p138653|2020-02-21T07:13:31|-31.823|-179.184|349.0|GNS|GNS|GNS|2020p138653|M|4.6|GNS|680 km north of Te Araroa
2016p355847|2016-05-11T15:54:39|-33.562|-178.328|33.0|GNS|GNS|GNS|2016p355847|M|4.7|GNS|540 km north-east of Te Araroa
2020p139838|2020-02-21T17:44:29|-31.602|179.565|379.8|GNS|GNS|GNS|2020p139838|M|4.2|GNS|665 km north-east of Whangarei
2020p140742|2020-02-22T01:46:22|-49.426|164.413|33.0|GNS|GNS|GNS|2020p140742|M|4.9|GNS|220 km south-west of Snares Islands
2020p140782|2020-02-22T02:08:03|-32.475|179.758|401.2|GNS|GNS|GNS|2020p140782|MLv|4.2|GNS|585 km north of Te Araroa
2020p141586|2020-02-22T09:16:14|-30.835|-179.660|270.0|GNS|GNS|GNS|2020p141586|mB|4.3|GNS|775 km north of Te Araroa
2020p141737|2020-02-22T10:34:05|-13.855|-176.009|600.0|GNS|GNS|GNS|2020p141737|mB|4.9|GNS|2545 km north-east of Cape Reinga
2020p142122|2020-02-22T14:01:49|-32.379|179.447|168.5|GNS|GNS|GNS|2020p142122|mB|4.1|GNS|590 km north of Te Araroa
2016p360921|2016-05-13T12:57:29|-25.899|-179.117|639.0|GNS|GNS|GNS|2016p360921|M|5.1|GNS|1230 km north-east of Cape Reinga
2016p370350|2016-05-17T00:41:11|-29.860|-177.831|35.8|GNS|GNS|GNS|2016p370350|M|5.3|GNS|930 km north-east of Te Araroa
2020p142668|2020-02-22T18:50:17|-22.036|-174.093|12.0|GNS|GNS|GNS|2020p142668|mB|4.9|GNS|1870 km north-east of Te Araroa
2020p143185|2020-02-22T23:28:04|-33.681|-177.757|33.0|GNS|GNS|GNS|2020p143185|mB|5.0|GNS|560 km north-east of Te Araroa
2016p363053|2016-05-14T07:49:56|-11.840|166.680|154.0|GNS|GNS|GNS|2016p363053|M|4.4|GNS|2570 km north of Cape Reinga
2016p359565|2016-05-13T00:54:56|-23.271|-179.528|670.3|GNS|GNS|GNS|2016p359565|M|4.8|GNS|1450 km north-east of Cape Reinga
2020p204420|2020-03-16T15:14:06|-33.920|179.481|205.1|GNS|GNS|GNS|2020p204420|MLv|4.8|GNS|420 km north of Te Araroa
2016p361624|2016-05-13T19:11:37|-23.097|-179.221|684.2|GNS|GNS|GNS|2016p361624|M|4.4|GNS|1480 km north-east of Cape Reinga
2020p144724|2020-02-23T12:57:08|45.720|148.398|173.0|GNS|GNS|GNS|2020p144724|mB|5.4|GNS|9205 km north of Cape Reinga
2020p145075|2020-02-23T16:14:53|-30.330|-177.642|12.0|GNS|GNS|GNS|2020p145075|mB|4.9|GNS|885 km north-east of Te Araroa
2020p145356|2020-02-23T18:44:30|-31.424|177.871|12.0|GNS|GNS|GNS|2020p145356|M|4.6|GNS|575 km north-east of Whangarei
2016p373627|2016-05-18T05:46:23|-24.497|-179.736|490.5|GNS|GNS|GNS|2016p373627|M|5.0|GNS|1320 km north-east of Cape Reinga
2013p601192|2013-08-11T10:33:59|-30.173|-176.876|173.4|GNS|GNS|GNS|2013p601192|M|4.9|GNS|935 km north-east of Te Araroa
2016p363126|2016-05-14T08:32:33|-31.739|-179.278|401.7|GNS|GNS|GNS|2016p363126|M|4.2|GNS|685 km north of Te Araroa
2020p146395|2020-02-24T03:57:44|-31.767|-179.819|12.0|GNS|GNS|GNS|2020p146395|M|4.4|GNS|670 km north of Te Araroa
2020p147793|2020-02-24T16:19:56|-21.117|-174.022|262.3|GNS|GNS|GNS|2020p147793|M|5.2|GNS|1965 km north-east of Cape Reinga
2020p267096|2020-04-08T19:49:16|-43.616|172.500|5.5|GNS|GNS|GNS|2020p267096|M|4.3|GNS|10 km south-west of Christchurch
2020p210124|2020-03-18T17:45:37|-11.107|115.060|10.0|GNS|GNS|GNS|2020p210124|M|5.9|GNS|6245 km west of Milford Sound
2020p148557|2020-02-24T23:11:00|-33.423|-179.664|33.0|GNS|GNS|GNS|2020p148557|M|4.3|GNS|495 km north of Te Araroa
2020p148887|2020-02-25T02:07:31|-17.957|-178.570|556.6|GNS|GNS|GNS|2020p148887|mB|4.5|GNS|2020 km north-east of Cape Reinga
2020p149214|2020-02-25T04:58:58|-24.052|-179.392|616.0|GNS|GNS|GNS|2020p149214|mB|4.2|GNS|1380 km north-east of Cape Reinga
2016p365706|2016-05-15T07:23:27|-14.350|166.820|10.0|GNS|GNS|GNS|2016p365706|M|4.7|GNS|2300 km north of Cape Reinga
2016p378463|2016-05-20T00:44:48|-32.587|179.936|315.0|GNS|GNS|GNS|2016p378463|M|4.5|GNS|575 km north of Te Araroa
2017p848863|2017-11-11T01:54:39|-37.211|178.869|25.0|GNS|GNS|GNS|2017p848863|M|4.0|GNS|60 km north-east of Te Araroa
2020p225401|2020-03-24T09:33:12|-32.568|-178.696|426.9|GNS|GNS|GNS|2020p225401|M|4.2|GNS|620 km north-east of Te Araroa
2013p613809|2013-08-16T02:37:30|-41.739|174.102|5.1|GNS|GNS|GNS|2013p613809|M|5.4|GNS|5 km south of Seddon
2013p609015|2013-08-14T07:59:24|-16.497|-173.570|68.0|GNS|GNS|GNS|2013p609015|M|5.3|GNS|2410 km north-east of Cape Reinga
2013p611600|2013-08-15T07:00:29|-41.727|174.156|10.7|GNS|GNS|GNS|2013p611600|M|4.4|GNS|5 km south-east of Seddon
2016p372754|2016-05-17T21:59:01|-14.770|167.360|147.0|GNS|GNS|GNS|2016p372754|M|4.3|GNS|2240 km north of Cape Reinga
2013p610902|2013-08-15T00:45:07|-19.171|-174.495|33.0|GNS|GNS|GNS|2013p610902|M|4.1|GNS|2110 km north-east of Cape Reinga
2016p370318|2016-05-17T00:25:06|-34.612|179.579|23.0|GNS|GNS|GNS|2016p370318|M|4.1|GNS|350 km north of Te Araroa
2013p603186|2013-08-12T04:16:51|-31.253|-178.523|313.4|GNS|GNS|GNS|2013p603186|M|6.4|GNS|760 km north-east of Te Araroa
2016p376451|2016-05-19T06:53:08|-32.822|-179.960|16.6|GNS|GNS|GNS|2016p376451|M|4.9|GNS|550 km north of Te Araroa
2016p380248|2016-05-20T16:35:22|-32.587|-178.044|33.0|GNS|GNS|GNS|2016p380248|M|4.7|GNS|645 km north-east of Te Araroa
2013p612438|2013-08-15T14:25:50|-31.495|-179.417|330.5|GNS|GNS|GNS|2013p612438|M|4.2|GNS|710 km north of Te Araroa
2013p613868|2013-08-16T03:08:36|-41.744|174.084|6.4|GNS|GNS|GNS|2013p613868|M|4.6|GNS|5 km south of Seddon
2013p607372|2013-08-13T17:18:34|1.500|127.220|151.0|GNS|GNS|GNS|2013p607372|mB|5.9|GNS|6185 km north-west of Cape Reinga
2016p380447|2016-05-20T18:14:04|-25.560|129.880|10.0|GNS|GNS|GNS|2016p380447|M|5.8|GNS|4010 km west of Milford Sound
2016p377756|2016-05-19T18:26:41|-24.977|-179.162|535.4|GNS|GNS|GNS|2016p377756|M|4.4|GNS|1310 km north-east of Cape Reinga
2016p383357|2016-05-21T20:12:23|-34.265|-179.296|225.0|GNS|GNS|GNS|2016p383357|M|4.0|GNS|425 km north-east of Te Araroa
2013p613867|2013-08-16T03:09:07|-41.743|174.061|7.5|GNS|GNS|GNS|2013p613867|M|5.6|GNS|5 km south of Seddon
2016p378382|2016-05-19T23:56:16|-30.184|-179.784|240.8|GNS|GNS|GNS|2016p378382|M|4.4|GNS|820 km north-east of Whangarei
2013p610600|2013-08-14T22:06:51|-31.445|-179.334|247.6|GNS|GNS|GNS|2013p610600|M|4.4|GNS|715 km north of Te Araroa
2013p613833|2013-08-16T02:50:42|-41.736|174.081|13.6|GNS|GNS|GNS|2013p613833|M|4.0|GNS|5 km south of Seddon
2013p613797|2013-08-16T02:31:05|-41.702|174.162|7.5|GNS|GNS|GNS|2013p613797|M|6.5|GNS|5 km south-east of Seddon
2016p390950|2016-05-24T15:38:10|-39.442|176.882|12.9|GNS|GNS|GNS|2016p390950|M|4.4|GNS|5 km north of Napier
2016p397768|2016-05-27T04:08:49|-21.744|-177.092|597.2|GNS|GNS|GNS|2016p397768|M|5.9|GNS|1725 km north-east of Cape Reinga
2013p610724|2013-08-14T23:12:40|-30.994|-178.723|303.1|GNS|GNS|GNS|2013p610724|M|4.6|GNS|780 km north of Te Araroa
2013p613947|2013-08-16T03:51:36|-41.673|174.181|14.3|GNS|GNS|GNS|2013p613947|M|5.5|GNS|5 km east of Seddon
2013p614140|2013-08-16T05:34:04|-41.671|174.265|15.2|GNS|GNS|GNS|2013p614140|M|4.3|GNS|15 km east of Seddon
2013p613840|2013-08-16T02:53:55|-41.757|174.075|11.7|GNS|GNS|GNS|2013p613840|M|4.0|GNS|5 km south of Seddon
2013p613879|2013-08-16T03:15:11|-41.731|174.064|13.6|GNS|GNS|GNS|2013p613879|M|4.4|GNS|5 km south of Seddon
2013p614289|2013-08-16T06:53:34|-41.690|174.143|15.2|GNS|GNS|GNS|2013p614289|M|4.1|GNS|5 km east of Seddon
2013p615290|2013-08-16T15:46:13|-41.674|174.254|7.7|GNS|GNS|GNS|2013p615290|M|4.1|GNS|15 km east of Seddon
2013p613817|2013-08-16T02:41:47|-41.604|174.344|5.0|GNS|GNS|GNS|2013p613817|M|4.3|GNS|20 km east of Seddon
2013p613836|2013-08-16T02:51:51|-41.735|174.087|6.8|GNS|GNS|GNS|2013p613836|M|4.7|GNS|5 km south of Seddon
2020p272163|2020-04-10T16:38:06|-58.075|-25.716|69.0|GNS|GNS|GNS|2020p272163|mB|5.2|GNS|8185 km south of Snares Islands
2020p272175|2020-04-10T16:44:55|20.427|122.120|149.0|GNS|GNS|GNS|2020p272175|mB|5.9|GNS|8090 km north-west of Cape Reinga
2020p272401|2020-04-10T18:45:49|5.643|126.589|76.0|GNS|GNS|GNS|2020p272401|mB|5.2|GNS|6560 km north-west of Cape Reinga
2013p614185|2013-08-16T05:58:28|-41.662|174.296|9.3|GNS|GNS|GNS|2013p614185|M|5.0|GNS|15 km east of Seddon
2013p614294|2013-08-16T06:55:58|-41.678|174.276|17.1|GNS|GNS|GNS|2013p614294|M|5.5|GNS|15 km east of Seddon
2013p615044|2013-08-16T13:35:55|-41.735|174.058|13.3|GNS|GNS|GNS|2013p615044|M|4.0|GNS|5 km south of Seddon
2013p614170|2013-08-16T05:50:15|-41.709|174.139|7.7|GNS|GNS|GNS|2013p614170|M|4.1|GNS|5 km south-east of Seddon
2016p396078|2016-05-26T13:09:53|-33.732|-178.036|33.0|GNS|GNS|GNS|2016p396078|M|5.4|GNS|540 km north-east of Te Araroa
2013p613875|2013-08-16T03:12:52|-41.680|174.259|5.1|GNS|GNS|GNS|2013p613875|M|4.1|GNS|15 km east of Seddon
2013p614105|2013-08-16T05:15:31|-41.587|174.245|22.2|GNS|GNS|GNS|2013p614105|M|4.0|GNS|15 km north-east of Seddon
2013p614061|2013-08-16T04:52:01|-41.729|174.113|9.8|GNS|GNS|GNS|2013p614061|M|4.1|GNS|5 km south-east of Seddon
2020p274246|2020-04-11T11:12:06|-6.240|154.804|500.0|GNS|GNS|GNS|2020p274246|mB|4.9|GNS|3620 km north-west of Cape Reinga
2020p275472|2020-04-11T22:07:35|-13.995|-174.826|33.0|GNS|GNS|GNS|2020p275472|M|4.1|GNS|2585 km north-east of Cape Reinga
2016p412573|2016-06-01T15:37:19|-30.393|-177.480|33.0|GNS|GNS|GNS|2016p412573|M|5.4|GNS|885 km north-east of Te Araroa
2013p614135|2013-08-16T05:31:17|-41.631|174.254|15.0|GNS|GNS|GNS|2013p614135|M|6.0|GNS|15 km east of Seddon
2013p613844|2013-08-16T02:56:26|-41.631|174.285|10.0|GNS|GNS|GNS|2013p613844|M|5.0|GNS|15 km east of Seddon
2013p614345|2013-08-16T07:23:14|-41.736|174.082|9.2|GNS|GNS|GNS|2013p614345|M|4.7|GNS|5 km south of Seddon
2013p614487|2013-08-16T08:38:55|-41.682|174.131|17.1|GNS|GNS|GNS|2013p614487|M|5.2|GNS|5 km east of Seddon
2016p395847|2016-05-26T11:07:00|-49.609|164.770|33.0|GNS|GNS|GNS|2016p395847|ML|4.6|GNS|220 km south-west of Snares Islands
2020p228031|2020-03-25T08:48:00|-2.007|146.460|283.0|GNS|GNS|GNS|2020p228031|M|4.3|GNS|4500 km north-west of Cape Reinga
2013p613901|2013-08-16T03:26:50|-41.614|174.371|10.0|GNS|GNS|GNS|2013p613901|M|4.7|GNS|25 km east of Seddon
2020p228962|2020-03-25T17:08:33|-25.107|-179.371|526.8|GNS|GNS|GNS|2020p228962|mB|4.3|GNS|1285 km north-east of Cape Reinga
2013p613862|2013-08-16T03:06:12|-41.710|174.204|5.1|GNS|GNS|GNS|2013p613862|M|4.7|GNS|10 km east of Seddon
2020p229930|2020-03-26T01:46:22|-33.589|-178.559|12.0|GNS|GNS|GNS|2020p229930|M|4.7|GNS|525 km north-east of Te Araroa
2020p231507|2020-03-26T15:38:03|5.692|125.175|54.0|GNS|GNS|GNS|2020p231507|mB|6.0|GNS|6675 km north-west of Cape Reinga
2013p613909|2013-08-16T03:30:45|-41.688|174.144|14.5|GNS|GNS|GNS|2013p613909|M|4.1|GNS|5 km east of Seddon
2013p613891|2013-08-16T03:21:31|-41.732|174.069|14.3|GNS|GNS|GNS|2013p613891|M|5.0|GNS|5 km south of Seddon
2020p233102|2020-03-27T05:56:54|-45.192|166.604|5.0|GNS|GNS|GNS|2020p233102|M|4.3|GNS|90 km west of Te Anau
2020p233349|2020-03-27T08:07:51|-32.926|179.424|357.8|GNS|GNS|GNS|2020p233349|M|4.0|GNS|530 km north of Te Araroa
2020p235016|2020-03-27T22:54:57|-30.426|-178.664|366.6|GNS|GNS|GNS|2020p235016|M|4.3|GNS|840 km north of Te Araroa
2013p614125|2013-08-16T05:26:40|-41.686|174.101|13.1|GNS|GNS|GNS|2013p614125|M|4.8|GNS|Within 5 km of Seddon
2013p613971|2013-08-16T04:03:54|-41.665|174.252|11.0|GNS|GNS|GNS|2013p613971|M|4.2|GNS|15 km east of Seddon
2016p397738|2016-05-27T03:44:29|26.990|130.140|10.0|GNS|GNS|GNS|2016p397738|M|5.5|GNS|8140 km north-west of Cape Reinga
2016p397061|2016-05-26T21:52:05|-24.036|179.461|477.8|GNS|GNS|GNS|2016p397061|M|4.5|GNS|1325 km north-east of Cape Reinga
